,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101
10,931.0,633.0,931.0,633.0,930.059082031,633.13482666,929.038635254,633.315368652,928.10748291,633.635742188,927.082824707,633.93347168,925.991821289,634.109191895,924.998413086,634.378479004,923.889709473,634.42779541,922.971740723,634.705505371,922.018920898,634.795471191,921.028442383,634.976501465,920.172302246,635.211364746,919.42755127,635.173828125,918.58404541,635.219848633,917.77520752,635.397705078,916.882141113,635.776123047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,554.0,364.0,554.0,364.0,553.119812012,363.963470459,552.10534668,364.11151123,551.183837891,364.270263672,550.205871582,364.463592529,549.170898438,364.65246582,548.242736816,364.805511475,547.166564941,364.789611816,546.29901123,364.937255859,545.513183594,364.934906006,544.588378906,365.091949463,543.873962402,365.238952637,543.145568848,365.114227295,542.364135742,365.114562988,541.632751465,365.217834473,540.798400879,365.395904541,539.784851074,365.530670166,538.882995605,365.665710449,537.869506836,365.799285889,536.885681152,365.975738525,535.908874512,366.025848389,534.928039551,366.068115234,534.009460449,366.314788818,533.155090332,366.4453125,532.221557617,366.592529297,531.455505371,366.906768799,530.709350586,366.98928833,529.859924316,367.161346436,529.028930664,367.289215088,528.222290039,367.378692627,527.44720459,367.55078125,526.802185059,367.783599854,526.087402344,367.761932373,525.254455566,367.916137695,524.631408691,367.999481201,523.815490723,368.188812256,522.961181641,368.368774414,522.204345703,368.4871521,521.303405762,368.538208008,520.444030762,368.749969482,519.770751953,368.700592041,518.725036621,368.876312256,517.946899414,369.004211426,517.323059082,368.985626221,516.360961914,369.194488525,515.670288086,369.364685059,514.900512695,369.483947754,514.028137207,369.642913818,513.298034668,369.926147461,512.515625,369.992950439,511.759155273,370.005706787,511.138214111,370.151947021,510.496429443,370.217773438,509.543243408,370.629974365,508.862976074,370.890991211,508.018554688,371.120727539,507.181640625,371.257080078,506.282196045,371.28604126,505.341094971,371.353149414,504.556762695,371.509887695,503.931182861,371.433868408,503.152252197,371.323181152,502.347686768,371.358337402,501.69833374,371.314331055,500.805480957,371.407165527,500.145599365,371.448577881,499.508453369,371.606506348,498.796630859,371.55758667,498.230743408,371.739898682,497.658843994,371.943206787,496.941497803,372.193023682,496.494049072,372.317932129,495.8074646,372.683898926,495.057159424,372.873260498,494.201965332,372.94631958,493.450866699,373.113220215,492.677642822,373.155090332,491.906890869,373.005889893,491.14855957,372.904876709,490.4949646,373.061798096,489.797393799,373.133483887,488.926055908,373.321014404,488.241760254,373.643768311,487.478820801,373.471679688,486.610748291,373.496154785,485.971343994,373.494567871,485.307647705,373.550842285,484.623748779,373.544769287,484.092498779,373.517822266,483.287689209,373.50680542,482.390991211,373.863128662,481.617645264,373.880432129,480.584869385,374.019287109,479.596801758,374.170013428,478.83291626,374.017059326,477.936126709,374.227020264,476.958190918,374.303466797,476.021484375,374.232147217,475.162811279,374.321136475,474.313476562,374.590515137
12,942.0,639.0,942.0,639.0,941.050964355,639.127258301,940.017272949,639.312255859,939.092895508,639.649108887,938.075012207,639.935119629,936.953552246,640.106384277,935.957275391,640.385925293,934.825256348,640.45501709,933.89654541,640.732666016,932.909484863,640.820861816,931.902038574,640.998535156,931.036560059,641.219665527,930.231445312,641.190734863,929.357849121,641.25189209,928.588012695,641.445556641,927.721069336,641.852111816,930.199157715,685.28692627,929.165527344,685.600463867,928.02532959,685.819641113,926.973266602,686.026062012,925.821960449,686.088745117,924.708435059,686.083374023,923.714355469,686.349487305,922.619689941,686.490966797,921.474121094,686.58404541,920.456970215,687.023742676,919.478027344,687.075195312,918.352539062,687.267211914,917.282104492,687.693786621,916.49005127,687.843078613,915.398864746,688.149047852,914.886779785,688.477478027,913.952453613,688.691589355,912.959716797,688.879699707,912.237060547,689.078674316,911.220581055,689.509521484,910.073669434,690.028564453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1019.0,650.0,1019.0,650.0,1018.01586914,650.109069824,1017.01696777,650.332397461,1016.04797363,650.655090332,1015.04626465,650.951477051,1013.91204834,651.124511719,1012.89434814,651.38458252,1011.72961426,651.398376465,1010.76525879,651.653991699,1009.80224609,651.772521973,1008.80004883,651.947753906,1007.95184326,652.215515137,1007.10742188,652.136352539,1006.24981689,652.171203613,1005.40960693,652.375366211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,248.0,329.0,248.0,329.0,247.740615845,329.149993896,247.218093872,329.500030518,246.917663574,329.821228027,246.533874512,330.090332031,246.053588867,330.331695557,245.716415405,330.533905029,245.167373657,330.543914795,244.900558472,330.769012451,244.65763855,330.785919189,244.274749756,330.948913574,244.113250732,331.175598145,243.985778809,331.089660645,243.75718689,331.190307617,243.568847656,331.321624756,243.312484741,331.477630615,242.881713867,331.63873291,242.552368164,331.825256348,242.09928894,331.955780029,241.68737793,332.202850342,241.269119263,332.27911377,240.875473022,332.31930542,240.476333618,332.677886963,240.176620483,332.784179688,239.808380127,332.872772217,239.609191895,333.080780029,239.393981934,333.054443359,239.128143311,333.137451172,238.786361694,333.244750977,238.556442261,333.15234375,238.241485596,333.266418457,238.16784668,333.285949707,238.023529053,333.226348877,237.761672974,333.354675293,237.604568481,333.296813965,237.279769897,333.313964844,236.879821777,333.344482422,236.602432251,333.230407715,236.160095215,332.96194458,235.806503296,332.884918213,235.582336426,332.490142822,235.06312561,332.244476318,234.756607056,332.089111328,234.589233398,331.87322998,234.104949951,331.781860352,233.786407471,331.705963135,233.388381958,331.313415527,233.046447754,331.260467529,232.741882324,331.29119873,232.380813599,331.094024658,232.001708984,330.97744751,231.852050781,330.810638428,231.47102356,330.673309326,230.987503052,330.889465332,230.705551147,330.916320801,230.28225708,330.971496582,229.905197144,330.880615234,229.418624878,330.654968262,228.921661377,330.481689453,228.456481934,330.454650879,228.176635742,330.170288086,227.867919922,329.87902832,227.514892578,329.815582275,227.161605835,329.571716309,226.726013184,329.433532715,226.428619385,329.497711182,226.223495483,329.544433594,225.979919434,329.48626709,225.849151611,329.806671143,225.65814209,330.009613037,225.34387207,330.277954102,225.362884521,330.5027771,225.073165894,330.840240479,224.77796936,331.055358887,224.405029297,331.082305908,224.043991089,331.284820557,223.687408447,331.269592285,223.323028564,331.065185547,222.973999023,330.984161377,222.679458618,331.153717041,222.398132324,331.155487061,221.96182251,331.279266357,221.687866211,331.640045166,221.269958496,331.437896729,220.858840942,331.376525879,220.731002808,331.401794434,220.536865234,331.495300293,220.261688232,331.48034668,220.250839233,331.436523438,220.009475708,331.342956543,219.523071289,331.760559082,219.260696411,331.796051025,218.830001831,331.941314697,218.380813599,332.157958984,218.11315918,332.048431396,217.741241455,332.226623535,217.25378418,332.328643799,216.983032227,332.247467041,216.56918335,332.40045166,216.236709595,332.682769775
15,996.0,571.0,996.0,571.0,995.092346191,571.10925293,994.062988281,571.286376953,993.147705078,571.600830078,992.167602539,571.88104248,991.062988281,572.054443359,990.128417969,572.278076172,989.018066406,572.325439453,988.12701416,572.608398438,987.265380859,572.680358887,986.314147949,572.86895752,985.584533691,573.081481934,984.868103027,573.053161621,984.045959473,573.07635498,983.25213623,573.213745117,982.435546875,573.604736328,981.354187012,573.741821289,980.437194824,573.956726074,979.383117676,574.094238281,978.396911621,574.297546387,977.418640137,574.373779297,976.493408203,574.414550781,975.598754883,574.742126465,974.715881348,574.882995605,973.774291992,575.015380859,972.979431152,575.357177734,972.106506348,575.537231445,971.232788086,575.773803711,970.299194336,576.005126953,969.507019043,576.170959473,968.679931641,576.397338867,968.031982422,576.620727539,967.184082031,576.860534668,966.335327148,576.990478516,965.727172852,577.024841309,964.827270508,577.264953613,963.92401123,577.514404297,963.022155762,577.613037109,962.131774902,577.771911621,961.240661621,577.942016602,960.375061035,577.991943359,959.310302734,578.202636719,958.447265625,578.394470215,957.732421875,578.488037109,956.761474609,578.73260498,955.950500488,578.959472656,955.035644531,579.112487793,954.17590332,579.260925293,953.353271484,579.620239258,952.531921387,579.731872559,951.671875,579.671630859,950.930603027,579.881286621,950.136352539,579.893920898,949.17578125,580.166442871,948.347961426,580.507263184,947.340637207,580.822753906,946.455871582,580.964599609,945.407409668,581.041687012,944.311950684,581.08605957,943.212097168,581.343811035,942.430358887,581.401550293,941.52142334,581.412353516,940.727661133,581.511108398,939.794067383,581.592529297,938.849609375,581.73046875,937.982727051,581.792602539,937.123657227,581.963195801,936.313903809,581.908813477,948.896179199,585.49395752,948.100708008,585.72869873,947.299072266,585.919555664,946.783874512,586.002197266,945.899536133,586.294799805,944.970031738,586.580688477,944.001647949,586.652954102,942.999572754,586.887390137,942.028686523,586.903320312,941.079345703,586.749267578,940.102539062,586.72857666,939.214782715,586.888305664,938.315673828,586.909362793,937.269470215,587.043212891,936.40045166,587.276611328,935.39642334,587.141174316,934.326782227,587.090270996,933.684020996,587.031860352,932.922058105,587.033752441,932.079711914,586.959533691,931.487731934,586.857910156,930.662536621,586.80480957,929.632995605,587.066223145,928.797058105,587.088134766,927.70715332,587.233093262,926.733459473,587.360534668,925.864562988,587.211669922,924.867492676,587.41986084,923.820861816,587.529846191,922.89440918,587.443481445,921.867126465,587.67010498,920.943359375,587.877319336
16,970.0,608.0,970.0,608.0,969.078491211,608.085571289,968.065979004,608.26751709,967.155944824,608.591430664,966.177246094,608.876220703,965.082397461,609.061157227,964.140808105,609.336608887,963.024597168,609.361999512,962.119140625,609.61541748,961.209899902,609.67578125,960.250061035,609.845031738,959.494750977,610.086853027,958.765380859,610.074157715,957.944213867,610.107421875,957.117492676,610.266906738,956.268371582,610.653442383,955.237915039,610.758239746,954.291748047,610.968811035,953.204345703,611.13684082,952.215148926,611.323486328,951.242675781,611.41619873,950.295715332,611.487609863,949.395935059,611.828125,948.496032715,611.94720459,947.501037598,612.04864502,946.73626709,612.397094727,945.883361816,612.64074707,944.983581543,612.746948242,944.001220703,613.049377441,943.154052734,613.229675293,942.278869629,613.475402832,941.669921875,613.717346191,940.87487793,613.901000977,940.005554199,613.957092285,939.297119141,614.020385742,938.412536621,614.286193848,937.450256348,614.555908203,936.594360352,614.752563477,935.674499512,614.882507324,934.743896484,615.015014648,933.927124023,615.027648926,932.883422852,615.201721191,931.95098877,615.416259766,931.203613281,615.458862305,930.20880127,615.74597168,929.403808594,616.010375977,928.542358398,616.116699219,927.659362793,616.231750488,926.838317871,616.553466797,925.981506348,616.704772949,925.045227051,616.843078613,924.432617188,616.913757324,923.584716797,616.966491699,922.595825195,617.354919434,921.781188965,617.606750488,920.806884766,617.857543945,919.836242676,618.043884277,918.79083252,618.101623535,917.682128906,618.229370117,916.637023926,618.515991211,915.853637695,618.541259766,914.905883789,618.533691406,914.000366211,618.620300293,913.066467285,618.666870117,912.039001465,618.770568848,911.15045166,618.892150879,910.388061523,619.019348145,925.721618652,596.280761719,938.43170166,609.383056641,937.716003418,609.609436035,936.895141602,609.847717285,936.28302002,609.937072754,935.395080566,610.222473145,934.50189209,610.486328125,933.512390137,610.555297852,932.474609375,610.80291748,931.497375488,610.860412598,930.549926758,610.701965332,929.537231445,610.649719238,928.631774902,610.794494629,927.761169434,610.832519531,926.675109863,610.983947754,925.780822754,611.164978027,924.768371582,611.047302246,923.707885742,611.02911377,922.972717285,610.971191406,922.164367676,610.981079102,921.323913574,610.892883301,920.765380859,610.807373047,919.897094727,610.763244629,918.842590332,611.006591797,917.999267578,611.049804688,916.910888672,611.198425293,915.901611328,611.321105957,915.023010254,611.177246094,914.00189209,611.35925293,912.922058105,611.448486328,912.028747559,611.418212891,910.98236084,611.575317383,910.024841309,611.843200684
17,258.0,148.0,258.0,148.0,257.699645996,148.062576294,257.179138184,148.333236694,256.845245361,148.651733398,256.497436523,149.013687134,256.010284424,149.210906982,255.727920532,149.44694519,255.226470947,149.465774536,254.949249268,149.670425415,254.728118896,149.686355591,254.432113647,149.921081543,254.265151978,150.102539062,254.120895386,150.043777466,253.903167725,150.098632812,253.7293396,150.226547241,253.559906006,150.412246704,253.115463257,150.566818237,252.813568115,150.748291016,252.405593872,150.874435425,251.979751587,151.137741089,251.637512207,151.262298584,251.22505188,151.405563354,250.846160889,151.749893188,250.611526489,151.916503906,250.22769165,152.074371338,250.061691284,152.425598145,249.893966675,152.523635864,249.66947937,152.726959229,249.328125,152.839355469,249.186660767,152.918411255,248.95614624,153.061691284,248.976486206,153.309387207,248.843994141,153.311157227,248.56187439,153.585281372,248.468383789,153.662231445,248.224212646,153.864379883,247.865386963,154.022171021,247.745239258,154.14225769,247.389404297,154.185882568,247.090744019,154.404907227,246.933883667,154.344512939,246.588470459,154.575622559,246.296798706,154.682922363,246.188995361,154.652236938,245.868804932,154.889541626,245.677093506,155.031784058,245.492156982,155.109283447,245.196853638,155.210998535,245.001708984,155.49810791,244.834350586,155.669281006,244.484283447,155.680435181,244.459838867,155.887145996,244.153594971,155.923553467,243.750747681,156.367980957,243.54850769,156.647232056,243.234924316,156.896316528,242.904785156,157.033950806,242.564117432,157.062225342,242.152389526,157.074417114,241.785369873,157.190750122,241.677261353,157.067092896,241.467834473,156.980773926,241.189575195,157.029098511,240.983108521,156.908691406,240.644134521,156.999954224,240.379104614,157.051269531,240.247970581,157.232070923,240.011123657,157.256896973,239.85005188,157.596130371,239.681213379,157.85118103,239.377944946,158.134033203,239.398483276,158.333450317,239.061477661,158.663101196,238.817123413,158.901641846,238.469482422,158.9949646,238.122131348,159.130126953,237.765274048,159.173492432,237.488067627,159.028152466,237.117340088,158.820343018,236.839447021,158.980102539,236.61038208,159.037628174,236.188369751,159.186981201,235.880111694,159.442367554,235.534881592,159.236709595,235.110733032,159.274963379,234.968658447,159.260101318,234.79335022,159.351547241,234.516891479,159.334716797,234.498321533,159.291992188,234.279663086,159.265625,233.756271362,159.559921265,233.545288086,159.687652588,233.051223755,159.832626343,232.659378052,160.05619812,232.371063232,159.934249878,232.018951416,160.091262817,231.564956665,160.151565552,231.30078125,160.200378418,230.885055542,160.218704224,230.605300903,160.561569214
18,220.0,469.0,220.0,469.0,219.397232056,469.126953125,218.64805603,469.596130371,218.07850647,469.941040039,217.428436279,470.207427979,216.7447052,470.582519531,216.190704346,470.775848389,215.457473755,470.766296387,214.984924316,470.995819092,214.505187988,471.021453857,213.952728271,471.225799561,213.534408569,471.43057251,213.110321045,471.288513184,212.643783569,471.355743408,212.24810791,471.410888672,211.8334198,471.512115479,211.160888672,471.622039795,210.640426636,471.820556641,209.969894409,471.90032959,209.311859131,472.176635742,208.723556519,472.282073975,208.06539917,472.342407227,207.470214844,472.723907471,206.959213257,472.824676514,206.36038208,472.949401855,205.949874878,473.234649658,205.532714844,473.249389648,205.08253479,473.412139893,204.546569824,473.479370117,204.149124146,473.482543945,203.747451782,473.67098999,203.529159546,473.73739624,203.247634888,473.61819458,202.913208008,473.715393066,202.731918335,473.642822266,202.377670288,473.62020874,201.907287598,473.691436768,201.652572632,473.602020264,201.25793457,473.321380615,200.908706665,473.301239014,200.725921631,473.083099365,200.291290283,472.988494873,199.995330811,472.899017334,199.880661011,472.721862793,199.4793396,472.526062012,199.227218628,472.434814453,198.982559204,472.133575439,198.678543091,472.028076172,198.437347412,472.045257568,198.186630249,471.841583252,197.854049683,471.64453125,197.796508789,471.501159668,197.502578735,471.305267334,197.03855896,471.45211792,196.820037842,471.573181152,196.428726196,471.49508667,196.055160522,471.386199951,195.608337402,471.165161133,195.119277954,470.931976318,194.713882446,470.919921875,194.486206055,470.694335938,194.172409058,470.147735596,193.854934692,470.042572021,193.531234741,469.603851318,193.05809021,469.363983154,192.797988892,469.279205322,192.600601196,469.047485352,192.290847778,468.776611328,192.24911499,469.364562988,192.009277344,469.303253174,191.756256104,469.471862793,191.700942993,469.366027832,191.299926758,469.404693604,190.928283691,469.361083984,190.485992432,469.149749756,190.050231934,469.212310791,189.633972168,469.09967041,189.204559326,468.715637207,188.773986816,468.379943848,188.421218872,468.4559021,188.120330811,468.263946533,187.608215332,468.265594482,187.255310059,468.465362549,186.834442139,468.173034668,186.348983765,468.017547607,186.194015503,467.939422607,185.996841431,467.93170166,185.710922241,467.84375,185.673461914,467.722595215,185.38822937,467.540496826,184.908065796,467.93637085,184.668930054,467.930786133,184.144638062,468.099639893,183.731536865,468.275665283,183.413986206,468.165679932,183.043792725,468.383911133,182.56817627,468.472442627,182.249664307,468.389770508,181.882171631,468.576965332,181.483764648,468.793304443
19,342.0,595.0,342.0,595.0,341.563842773,595.131164551,340.968719482,595.423156738,340.454986572,595.729553223,339.896636963,596.034790039,339.224609375,596.25567627,338.746032715,596.481933594,337.99887085,596.495666504,337.526672363,596.717163086,337.044403076,596.720031738,336.516845703,596.938293457,336.134002686,597.17401123,335.836761475,597.103088379,335.447021484,597.173522949,335.070709229,597.316040039,334.635803223,597.506347656,334.036560059,597.651000977,333.473022461,597.842529297,332.864685059,597.989379883,332.245880127,598.233032227,331.768493652,598.367797852,331.152770996,598.4765625,330.686309814,598.817993164,330.19241333,598.973388672,329.669219971,599.121520996,329.255371094,599.482421875,328.900878906,599.607971191,328.400390625,599.786804199,327.899230957,599.947509766,327.489837646,600.028381348,327.047729492,600.209899902,326.824432373,600.398376465,326.433288574,600.432556152,325.990722656,600.672485352,325.734588623,600.752380371,325.248138428,600.939025879,324.725616455,601.133666992,324.30770874,601.260742188,323.789459229,601.291564941,323.235656738,601.544433594,322.910797119,601.50201416,322.287384033,601.666320801,321.84463501,601.813293457,321.539550781,601.814941406,320.965789795,602.007751465,320.572479248,602.176635742,320.068603516,602.203186035,319.626739502,602.379577637,319.208312988,602.689086914,318.825531006,602.817016602,318.325134277,602.847167969,318.105804443,602.99206543,317.707794189,603.09161377,317.085632324,603.53503418,316.730743408,603.806030273,316.170318604,604.026855469,315.695800781,604.187133789,315.046569824,604.190185547,314.385101318,604.243713379,313.832611084,604.37286377,313.431915283,604.289123535,312.992095947,604.176635742,312.48260498,604.233703613,312.017700195,604.142211914,311.397979736,604.228942871,310.99130249,604.295837402,310.668457031,604.464233398,310.215362549,604.431518555,309.978637695,604.786865234,309.66003418,605.030456543,309.194122314,605.303833008,309.076019287,605.535095215,308.57043457,605.8515625,308.075653076,606.05065918,307.656555176,606.079162598,307.053985596,606.284973145,306.50604248,606.319763184,305.986663818,606.116088867,305.39276123,605.966430664,304.93359375,606.127380371,304.463562012,606.161682129,303.889129639,606.325317383,303.425872803,606.643737793,302.818023682,606.428833008,302.231536865,606.419433594,301.95526123,606.410888672,301.617767334,606.50579834,301.179138184,606.466003418,301.002197266,606.371032715,300.60043335,606.34564209,299.938964844,606.710205078,299.549316406,606.768432617,298.881164551,606.932556152,298.326629639,607.16229248,297.86706543,607.005310059,297.287200928,607.202270508,296.684356689,607.265930176,296.228515625,607.298828125,295.639953613,607.351257324,295.137969971,607.649108887
